ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-04-02,4785.743079068862,3232.8666866119966,5381.015243115957,4785.743079068862,4785.743079068862,-490.51333375067367,-490.51333375067367,-490.51333375067367,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.8739149529652,-248.8739149529652,-248.8739149529652,43.368786802291524,43.368786802291524,43.368786802291524,0.0,0.0,0.0,4295.229745318188
2014-04-03,4785.628388666229,3532.6969019243625,5801.92518858644,4785.628388666229,4785.628388666229,-174.91869826284827,-174.91869826284827,-174.91869826284827,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.94095071955826,-336.94095071955826,-336.94095071955826,25.414552456709988,25.414552456709988,25.414552456709988,0.0,0.0,0.0,4610.709690403381
2014-04-04,4785.513698263595,3745.2148346617514,5942.44944608681,4785.513698263595,4785.513698263595,48.43957445425549,48.43957445425549,48.43957445425549,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205102374,-94.82323205102374,-94.82323205102374,6.655106505279209,6.655106505279209,6.655106505279209,0.0,0.0,0.0,4833.95327271785
2014-04-05,4785.399007860961,4079.437158543312,6271.318561247188,4785.399007860961,4785.399007860961,419.3705941667417,419.3705941667417,419.3705941667417,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.3308166188368,295.3308166188368,295.3308166188368,-12.567922452095159,-12.567922452095159,-12.567922452095159,0.0,0.0,0.0,5204.769602027703
2014-04-07,4785.169627055695,4216.816716965806,6297.638858572773,4785.169627055695,4785.169627055695,456.3299621249661,456.3299621249661,456.3299621249661,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021680188,370.6128021680188,370.6128021680188,-50.890540043052724,-50.890540043052724,-50.890540043052724,0.0,0.0,0.0,5241.499589180661
2014-04-08,4785.05493665306,3699.4306882068463,5845.176430402166,4785.05493665306,4785.05493665306,-60.38360474574522,-60.38360474574522,-60.38360474574522,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.8099303764675,-127.8099303764675,-127.8099303764675,-69.1813743692777,-69.1813743692777,-69.1813743692777,0.0,0.0,0.0,4724.671331907315
2014-04-09,4784.940246250428,3405.8039879020944,5658.627536653152,4784.940246250428,4784.940246250428,-198.6019748241421,-198.6019748241421,-198.6019748241421,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149533148,-248.8739149533148,-248.8739149533148,-86.33575987082736,-86.33575987082736,-86.33575987082736,0.0,0.0,0.0,4586.338271426285
2014-04-10,4784.825555847794,3347.511056403316,5495.3994453896685,4784.825555847794,4784.825555847794,-302.2718351344585,-302.2718351344585,-302.2718351344585,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507202025,-336.9409507202025,-336.9409507202025,-101.93858441425601,-101.93858441425601,-101.93858441425601,0.0,0.0,0.0,4482.553720713336
2014-04-11,4784.710865445161,3560.838371809897,5830.104729812202,4784.710865445161,4784.710865445161,-73.80450034918645,-73.80450034918645,-73.80450034918645,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.8232320516379,-94.8232320516379,-94.8232320516379,-115.58896829754858,-115.58896829754858,-115.58896829754858,0.0,0.0,0.0,4710.906365095975
2014-04-12,4784.596175042527,4091.0965118586,6207.112896610926,4784.596175042527,4784.596175042527,305.0273753923176,305.0273753923176,305.0273753923176,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.33081661879953,295.33081661879953,295.33081661879953,-126.91114122648203,-126.91114122648203,-126.91114122648203,0.0,0.0,0.0,5089.623550434844
2014-04-14,4784.36679423726,4081.112201121499,6174.490110773602,4784.36679423726,4784.36679423726,365.9627383178314,365.9627383178314,365.9627383178314,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021678859,370.6128021678859,370.6128021678859,-141.2577638500546,-141.2577638500546,-141.2577638500546,0.0,0.0,0.0,5150.329532555092
2014-04-15,4784.252103834626,3638.0661547641516,5730.354655887652,4784.252103834626,4784.252103834626,-134.95338142714144,-134.95338142714144,-134.95338142714144,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037715382,-127.80993037715382,-127.80993037715382,-143.75115104998767,-143.75115104998767,-143.75115104998767,0.0,0.0,0.0,4649.298722407484
2014-04-16,4784.137413431993,3536.8191818910504,5621.1621962886065,4784.137413431993,4784.137413431993,-255.13870941780004,-255.13870941780004,-255.13870941780004,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149528393,-248.8739149528393,-248.8739149528393,-142.87249446496082,-142.87249446496082,-142.87249446496082,0.0,0.0,0.0,4528.998704014193
2014-04-17,4784.022723029359,3399.561957652801,5580.714108500741,4784.022723029359,4784.022723029359,-338.85400406747686,-338.85400406747686,-338.85400406747686,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507192008,-336.9409507192008,-336.9409507192008,-138.52075334827603,-138.52075334827603,-138.52075334827603,0.0,0.0,0.0,4445.168718961882
2014-04-19,4783.793342224092,4098.163875217369,6166.405312773326,4783.793342224092,4783.793342224092,312.553360037036,312.553360037036,312.553360037036,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.33081661837707,295.33081661837707,295.33081661837707,-119.38515658134108,-119.38515658134108,-119.38515658134108,0.0,0.0,0.0,5096.3467022611285
2014-04-22,4783.449271016192,3597.1157576136106,5845.96430285728,4783.449271016192,4783.449271016192,-57.90986505648047,-57.90986505648047,-57.90986505648047,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.8099303765928,-127.8099303765928,-127.8099303765928,-66.70763467988768,-66.70763467988768,-66.70763467988768,0.0,0.0,0.0,4725.539405959712
2014-04-23,4783.334580613558,3539.3354183931224,5660.831084978473,4783.334580613558,4783.334580613558,-156.14829563835664,-156.14829563835664,-156.14829563835664,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149531889,-248.8739149531889,-248.8739149531889,-43.88208068516779,-43.88208068516779,-43.88208068516779,0.0,0.0,0.0,4627.186284975201
2014-04-24,4783.219890210925,3490.09789154952,5697.136788012726,4783.219890210925,4783.219890210925,-219.44203508311946,-219.44203508311946,-219.44203508311946,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507198452,-336.9409507198452,-336.9409507198452,-19.10878436327429,-19.10878436327429,-19.10878436327429,0.0,0.0,0.0,4563.777855127805
2014-04-25,4783.105199808291,3745.447358023383,5913.880406946284,4783.105199808291,4783.105199808291,48.89217818402121,48.89217818402121,48.89217818402121,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.8232320516126,-94.8232320516126,-94.8232320516126,7.107710235633812,7.107710235633812,7.107710235633812,0.0,0.0,0.0,4831.997377992312
2014-04-26,4782.990509405657,3805.0201546672533,5879.05890515922,4782.990509405657,4782.990509405657,44.53782258956555,44.53782258956555,44.53782258956555,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166190304,295.3308166190304,295.3308166190304,34.21521157053512,34.21521157053512,34.21521157053512,0.0,0.0,0.0,4827.528331995222
2014-04-28,4782.761128434113,4239.49068456449,6406.800282224887,4782.761128434113,4782.761128434113,595.9536601029354,595.9536601029354,595.9536601029354,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021678921,370.6128021678921,370.6128021678921,88.73315793504318,88.73315793504318,88.73315793504318,0.0,0.0,0.0,5378.714788537049
2014-04-29,4782.646437948339,3850.6224056813367,5933.9994072957215,4782.646437948339,4782.646437948339,123.71829787982048,123.71829787982048,123.71829787982048,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037670889,-127.80993037670889,-127.80993037670889,114.92052825652935,114.92052825652935,114.92052825652935,0.0,0.0,0.0,4906.364735828159
2014-04-30,4782.531747462567,3693.0067681478836,5848.1412632776855,4782.531747462567,4782.531747462567,27.316742990816202,27.316742990816202,27.316742990816202,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495353845,-248.87391495353845,-248.87391495353845,139.58295794435466,139.58295794435466,139.58295794435466,0.0,0.0,0.0,4809.848490453383
2014-05-02,4782.3023664910215,3894.8118339896077,6106.988167486062,4782.3023664910215,4782.3023664910215,223.83289006534423,223.83289006534423,223.83289006534423,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205065563,-94.82323205065563,-94.82323205065563,182.04842211599984,182.04842211599984,182.04842211599984,0.0,0.0,0.0,5006.135256556366
2014-05-03,4782.187676005247,3880.034179604406,6059.105610776392,4782.187676005247,4782.187676005247,209.1456460611995,209.1456460611995,209.1456460611995,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166183026,295.3308166183026,295.3308166183026,198.82303504289686,198.82303504289686,198.82303504289686,0.0,0.0,0.0,4991.333322066447
2014-05-05,4781.9582950337035,4002.2135541412276,6111.038420156011,4781.9582950337035,4781.9582950337035,306.9746564786888,306.9746564786888,306.9746564786888,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.61280216790914,370.61280216790914,370.61280216790914,221.37005991077973,221.37005991077973,221.37005991077973,0.0,0.0,0.0,5088.932951512393
2014-05-06,4781.84360454793,3522.5586258384533,5641.462428971942,4781.84360454793,4781.84360454793,-186.26690725610692,-186.26690725610692,-186.26690725610692,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037682494,-127.80993037682494,-127.80993037682494,226.55122872071806,226.55122872071806,226.55122872071806,0.0,0.0,0.0,4595.576697291824
2014-05-07,4781.728914062158,3380.38395660688,5459.425042559047,4781.728914062158,4781.728914062158,-306.44911680204126,-306.44911680204126,-306.44911680204126,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.87391495388806,-248.87391495388806,-248.87391495388806,227.4330037518468,227.4330037518468,227.4330037518468,0.0,0.0,0.0,4475.2797972601165
2014-05-08,4781.614223576385,3307.291296767913,5402.364790464551,4781.614223576385,4781.614223576385,-397.9858696731746,-397.9858696731746,-397.9858696731746,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.94095072049885,-336.94095072049885,-336.94095072049885,223.96328664732437,223.96328664732437,223.96328664732437,0.0,0.0,0.0,4383.62835390321
2014-05-09,4781.499533090612,3540.974975025361,5738.736610508482,4781.499533090612,4781.499533090612,-163.63685766031978,-163.63685766031978,-163.63685766031978,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.82323205221414,-94.82323205221414,-94.82323205221414,216.1945799918944,216.1945799918944,216.1945799918944,0.0,0.0,0.0,4617.862675430292
2014-05-10,4781.38484260484,3973.5843621959248,6049.108503536106,4781.38484260484,4781.38484260484,214.6063699826444,214.6063699826444,214.6063699826444,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661926127,295.33081661926127,295.33081661926127,204.28375896338318,204.28375896338318,204.28375896338318,0.0,0.0,0.0,4995.991212587484
2014-05-12,4781.155461633294,3936.945586362226,6133.037095329676,4781.155461633294,4781.155461633294,254.7687428348475,254.7687428348475,254.7687428348475,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.6128021677763,370.6128021677763,370.6128021677763,169.16414626707123,169.16414626707123,169.16414626707123,0.0,0.0,0.0,5035.924204468141
2014-05-13,4781.040771147521,3453.579624353248,5574.867513709904,4781.040771147521,4781.040771147521,-266.06822468844484,-266.06822468844484,-266.06822468844484,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.8099303755868,-127.8099303755868,-127.8099303755868,146.74991128714194,146.74991128714194,146.74991128714194,0.0,0.0,0.0,4514.972546459076
2014-05-14,4780.9260806617485,3311.296369651093,5412.980328819682,4780.9260806617485,4780.9260806617485,-412.11880617190764,-412.11880617190764,-412.11880617190764,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.8739149529475,-248.8739149529475,-248.8739149529475,121.76331438103989,121.76331438103989,121.76331438103989,0.0,0.0,0.0,4368.807274489841
2014-05-15,4780.811390175976,3214.7006616728154,5358.2454867302695,4780.811390175976,4780.811390175976,-527.1647364993199,-527.1647364993199,-527.1647364993199,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.94095072013215,-336.94095072013215,-336.94095072013215,94.78441982081227,94.78441982081227,94.78441982081227,0.0,0.0,0.0,4253.646653676657
2014-05-16,4780.696699690203,3357.1721482694707,5485.994562187427,4780.696699690203,4780.696699690203,-313.3900050900465,-313.3900050900465,-313.3900050900465,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.82323205125712,-94.82323205125712,-94.82323205125712,66.44143256121063,66.44143256121063,66.44143256121063,0.0,0.0,0.0,4467.306694600156
2014-05-17,4780.5820092044305,3798.5842671137975,5885.001752360004,4780.5820092044305,4780.5820092044305,47.71691367394364,47.71691367394364,47.71691367394364,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166188388,295.3308166188388,295.3308166188388,37.39430265510484,37.39430265510484,37.39430265510484,0.0,0.0,0.0,4828.2989228783745
2014-05-19,4780.352628232885,3775.5781027897724,5900.260561672248,4780.352628232885,4780.352628232885,65.4857011876288,65.4857011876288,65.4857011876288,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.61280216806523,370.61280216806523,370.61280216806523,-20.11889538043646,-20.11889538043646,-20.11889538043646,0.0,0.0,0.0,4845.838329420513
2014-05-20,4780.2379377471125,3211.8026170782978,5387.433961616142,4780.2379377471125,4780.2379377471125,-460.08344906841586,-460.08344906841586,-460.08344906841586,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037570289,-127.80993037570289,-127.80993037570289,-47.26531309271295,-47.26531309271295,-47.26531309271295,0.0,0.0,0.0,4320.154488678697
2014-05-21,4780.123247261339,3118.679446226158,5272.48778074603,4780.123247261339,4780.123247261339,-606.3942771519431,-606.3942771519431,-606.3942771519431,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.87391495417467,-248.87391495417467,-248.87391495417467,-72.51215659776851,-72.51215659776851,-72.51215659776851,0.0,0.0,0.0,4173.728970109396
2014-05-22,4780.008556775567,3003.7025979607283,5129.251302430146,4780.008556775567,4780.008556775567,-717.2546395865356,-717.2546395865356,-717.2546395865356,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.9409507197654,-336.9409507197654,-336.9409507197654,-95.30548326677021,-95.30548326677021,-95.30548326677021,0.0,0.0,0.0,4062.753917189031
2014-05-23,4779.893866289794,3185.227241632237,5312.195824624565,4779.893866289794,4779.893866289794,-494.99384670199635,-494.99384670199635,-494.99384670199635,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.8232320512445,-94.8232320512445,-94.8232320512445,-115.1624090507518,-115.1624090507518,-115.1624090507518,0.0,0.0,0.0,4284.900019587797
2014-05-24,4779.779175804021,3590.8092029458144,5683.939891817514,4779.779175804021,4779.779175804021,-121.3618625755384,-121.3618625755384,-121.3618625755384,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661811093,295.33081661811093,295.33081661811093,-131.68447359364936,-131.68447359364936,-131.68447359364936,0.0,0.0,0.0,4658.417313228483
2014-05-26,4779.5497948324755,3652.045464696295,5810.171220713822,4779.5497948324755,4779.5497948324755,-68.01188669134704,-68.01188669134704,-68.01188669134704,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.6128021679324,370.6128021679324,370.6128021679324,-153.61648325927945,-153.61648325927945,-153.61648325927945,0.0,0.0,0.0,4711.537908141128
2014-05-27,4779.435104346703,3106.3659888334255,5288.2532737202555,4779.435104346703,4779.435104346703,-571.5567930142262,-571.5567930142262,-571.5567930142262,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037638923,-127.80993037638923,-127.80993037638923,-158.7386570378369,-158.7386570378369,-158.7386570378369,0.0,0.0,0.0,4207.878311332477
2014-05-28,4779.320414009752,2972.380057374077,5150.365827131889,4779.320414009752,4779.320414009752,-693.8409948277829,-693.8409948277829,-693.8409948277829,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.87391495364668,-248.87391495364668,-248.87391495364668,-159.95887427413626,-159.95887427413626,-159.95887427413626,0.0,0.0,0.0,4085.479419181969
2014-05-30,4779.091033335849,3565.007933306471,5746.069572788732,4779.091033335849,4779.091033335849,-109.56062840906256,-109.56062840906256,-109.56062840906256,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205248538,-94.82323205248538,-94.82323205248538,-151.34509635657716,-151.34509635657716,-151.34509635657716,0.0,0.0,0.0,4669.530404926786
2014-05-31,4778.976342998898,3638.5766955131776,5646.519649570032,4778.976342998898,4778.976342998898,-131.77940086916658,-131.77940086916658,-131.77940086916658,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661837906,295.33081661837906,295.33081661837906,-142.10201188754561,-142.10201188754561,-142.10201188754561,0.0,0.0,0.0,4647.196942129732
2014-06-02,4778.7469623249945,4125.958011382644,6256.111705062941,4778.7469623249945,4778.7469623249945,391.2932343761826,391.2932343761826,391.2932343761826,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021677995,370.6128021677995,370.6128021677995,-115.9272677916169,-115.9272677916169,-115.9272677916169,0.0,0.0,0.0,5170.040196701177
2014-06-03,4778.632271988043,3630.391227867945,5742.075366732289,4778.632271988043,4778.632271988043,-91.30363914132172,-91.30363914132172,-91.30363914132172,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037593502,-127.80993037593502,-127.80993037593502,-100.10140876538672,-100.10140876538672,-100.10140876538672,0.0,0.0,0.0,4687.328632846721
2014-06-04,4778.517581651093,3514.0265221013897,5722.0543130497135,4778.517581651093,4778.517581651093,-195.54741028889188,-195.54741028889188,-195.54741028889188,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495270612,-248.87391495270612,-248.87391495270612,-83.28119533618576,-83.28119533618576,-83.28119533618576,0.0,0.0,0.0,4582.970171362201
2014-06-05,4778.402891314141,3507.674528898699,5572.691731456803,4778.402891314141,4778.402891314141,-266.4680298485277,-266.4680298485277,-266.4680298485277,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507204191,-336.9409507204191,-336.9409507204191,-66.13477912810869,-66.13477912810869,-66.13477912810869,0.0,0.0,0.0,4511.934861465614
2014-06-06,4778.288200977189,3763.0237614295725,5871.907660371164,4778.288200977189,4778.288200977189,-7.559294762726903,-7.559294762726903,-7.559294762726903,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205247276,-94.82323205247276,-94.82323205247276,-49.34376271025413,-49.34376271025413,-49.34376271025413,0.0,0.0,0.0,4770.728906214463
2014-06-07,4778.173510640238,3601.9417196610684,5760.975034298824,4778.173510640238,4778.173510640238,-23.261397605956088,-23.261397605956088,-23.261397605956088,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166179565,295.3308166179565,295.3308166179565,-33.584008623912574,-33.584008623912574,-33.584008623912574,0.0,0.0,0.0,4754.912113034282
2014-06-10,4777.829439629384,3742.267989251017,5838.729102613705,4777.829439629384,4777.829439629384,10.029273686946333,10.029273686946333,10.029273686946333,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037594425,-127.80993037594425,-127.80993037594425,1.2315040628905414,1.2315040628905414,1.2315040628905414,0.0,0.0,0.0,4787.85871331633
2014-06-11,4777.714749292432,3634.178727853885,5842.98606686438,4777.714749292432,4777.714749292432,-105.39183724477806,-105.39183724477806,-105.39183724477806,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495305573,-248.87391495305573,-248.87391495305573,6.8743777082776205,6.8743777082776205,6.8743777082776205,0.0,0.0,0.0,4672.322912047654
2014-06-12,4777.600058955481,3486.457464685559,5645.955967656128,4777.600058955481,4777.600058955481,-191.50436067127148,-191.50436067127148,-191.50436067127148,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.94095071904127,-336.94095071904127,-336.94095071904127,8.828890047769715,8.828890047769715,8.828890047769715,0.0,0.0,0.0,4586.095698284209
2014-06-13,4777.485368618529,3810.698410988354,5951.087504289714,4777.485368618529,4777.485368618529,48.59986896378425,48.59986896378425,48.59986896378425,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205246011,-94.82323205246011,-94.82323205246011,6.815401016244329,6.815401016244329,6.815401016244329,0.0,0.0,0.0,4826.085237582313
2014-06-14,4777.370678281578,3753.2619925728627,5840.594741265603,4777.370678281578,4777.370678281578,10.986256101615224,10.986256101615224,10.986256101615224,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661891515,295.33081661891515,295.33081661891515,0.6636450827001062,0.6636450827001062,0.6636450827001062,0.0,0.0,0.0,4788.356934383193
2014-06-16,4777.1412976076745,4156.270146871967,6362.789635127748,4777.1412976076745,4777.1412976076745,483.059938578009,483.059938578009,483.059938578009,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.61280216807756,370.61280216807756,370.61280216807756,-24.160563590068598,-24.160563590068598,-24.160563590068598,0.0,0.0,0.0,5260.201236185683
2014-06-17,4777.026607270724,3657.6165385120985,5769.8775132514575,4777.026607270724,4777.026607270724,-33.79777783903979,-33.79777783903979,-33.79777783903979,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037606034,-127.80993037606034,-127.80993037606034,-42.59554746297948,-42.59554746297948,-42.59554746297948,0.0,0.0,0.0,4743.228829431684
2014-06-18,4776.911916933772,3494.727141481615,5678.330971505667,4776.911916933772,4776.911916933772,-176.96581597111432,-176.96581597111432,-176.96581597111432,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149525277,-248.8739149525277,-248.8739149525277,-64.6996010185866,-64.6996010185866,-64.6996010185866,0.0,0.0,0.0,4599.9461009626575
2014-06-20,4776.682536259869,3598.2335908766863,5808.929053469417,4776.682536259869,4776.682536259869,-76.47509978284378,-76.47509978284378,-76.47509978284378,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205307422,-94.82323205307422,-94.82323205307422,-118.25956772976957,-118.25956772976957,-118.25956772976957,0.0,0.0,0.0,4700.207436477025
2014-06-21,4776.5678459229175,3533.745799978568,5688.891868451921,4776.5678459229175,4776.5678459229175,-138.34658675741676,-138.34658675741676,-138.34658675741676,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166181874,295.3308166181874,295.3308166181874,-148.66919777560412,-148.66919777560412,-148.66919777560412,0.0,0.0,0.0,4638.221259165501
2014-06-23,4776.338465249014,3652.8646349455157,5748.14000117802,4776.338465249014,4776.338465249014,-128.02567856202987,-128.02567856202987,-128.02567856202987,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.61280216794466,370.61280216794466,370.61280216794466,-213.63027512997454,-213.63027512997454,-213.63027512997454,0.0,0.0,0.0,4648.3127866869845
2014-06-24,4776.223774912064,3057.389443714906,5131.202478390214,4776.223774912064,4776.223774912064,-659.6243497161612,-659.6243497161612,-659.6243497161612,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037617641,-127.80993037617641,-127.80993037617641,-246.8062137399848,-246.8062137399848,-246.8062137399848,0.0,0.0,0.0,4116.599425195903
2014-06-25,4776.109084575112,2920.0928255847934,5047.827002039703,4776.109084575112,4776.109084575112,-813.3835071309951,-813.3835071309951,-813.3835071309951,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.8739149537549,-248.8739149537549,-248.8739149537549,-279.50138657724017,-279.50138657724017,-279.50138657724017,0.0,0.0,0.0,3962.7255774441173
